ID,Gravitational Flux,Dark Matter Density,Quantum Variance,Space-Time Curvature,Neutrino Activity,Hawking Radiation,Magnetar Field Strength,Cosmic Drift,Event Horizon Stability,Tachyon Flux,Wormhole Entropy,Dimensional Shift,Singularity Depth,Photon Rebound Index,Temporal Distortion,Interstellar Wind Velocity,Gamma Ray Intensity,Plasma Density,Quantum Foam Density,Exotic Matter Stability,Zero-Point Energy Field,Multiverse Leakage,Subspace Fluctuations,Entropy Gradient,Black Hole Spin Factor,Orbital Resonance,Quantum Superposition Strength,Vacuum Energy Density,Hyperdimensional Gravity,Chrono-Spatial Coordinates,Space Fabric Tension,Stellar Neutron Alignment,Astrophysical Stability Index,Void Instability Factor,Celestial Anomaly Frequency,Dark Energy Variability,Wormhole Stability
3277,-0.209024858,-328.0547384,-4.339164496,0.054409476,15.9995409,0.132670259,-0.065117308,0.117056218,-0.001178469,26.47890545,-0.376650357,-0.043634554,2.299302632,-0.112523735,-0.035977383,8.30594625,0.10796044,,-0.136643854,5.740296342,-0.285059682,-0.059523871,0.02264473,-0.062006307,0.006912644,0.238058907,-274.8463727,0.012860765,-6643.207778,-0.050954904,-0.042171333,-0.035169529,-0.027263005,-0.015799545,-0.073553448,0.024588671,Fail
3278,0.423614313,-41.89819732,7.372473474,-0.114310845,-29.77526909,-0.363305232,-0.06067389,-0.096532154,0.262547773,206.4173321,0.103250414,-0.02710963,-9.144646956,-0.032167544,0.064204979,1.7275911,0.013895124,98.15322964,-0.0352564,0.16970684,-0.06691661,-0.070876283,0.052311856,-0.034766442,0.026336512,-0.040390862,40.31207043,-0.032112476,-4993.666126,0.005441704,-0.052780064,0.048499905,-0.240507748,0.005472753,-0.121515995,-0.176946401,Fail
3279,0.18259696,35.58456749,1.929049363,0.071595384,5.666417485,-0.202282864,-0.129943567,0.094139882,-0.070952832,-239.6711733,-0.188603217,-0.05172058,4.957401229,-0.00893422,-0.144698285,-1.593645068,0.060979525,87.80808241,0.266473176,26.49671523,-0.148832849,-0.004892592,-0.008258497,0.020443473,-0.010817318,0.403137374,51.45456509,0.082367089,-272.4020464,0.083528698,0.032517957,-0.235237971,0.24200001,-0.002624436,0.108629356,0.447470289,Fail
3280,-0.223955073,-583.8802091,10.18795922,-0.020429371,10.03925329,-0.173304278,-0.13975582,0.010691016,0.113875939,35.07182967,0.521829511,0.346588587,-2.205721198,0.058227873,-0.146148771,1.631453831,0.151340618,,0.294850003,5.630502885,0.508619766,-0.245725304,0.015129584,-0.19083313,0.068527397,-0.266072864,358.9463358,-0.078941526,-1870.152776,-0.116193254,0.28880468,-0.030278099,-0.21101772,0.045155193,-0.123084719,-0.462232734,Fail
3281,0.109805799,308.2846748,0.417552905,0.09684159,23.99151749,-0.414804648,-0.415241801,0.103689784,0.00717158,-21.80208499,0.024944699,-0.388079565,-9.015794599,0.05104468,-0.008167756,7.293044268,0.023869236,123.879197,0.249713223,4.715556499,-0.466124656,-0.033003213,-0.004206608,0.107867146,0.021263151,0.117371401,161.1357144,-0.03012627,2183.111416,-0.027568764,-0.50760395,0.062711653,0.21426569,0.002500401,-0.00217501,0.574832914,Fail
3282,-0.534449175,-1042.844979,-3.491477074,0.092110164,26.43466921,-0.072264691,-0.230631178,-0.065675296,-0.071352574,428.5901438,0.026619707,-0.328623178,49.48219324,-0.082243084,0.062554517,-1.853529632,0.344254333,,0.101270297,25.51900643,-0.248127533,-0.019534766,0.010843242,-0.116822056,-0.043703458,0.178115774,38.62059917,0.036665337,1608.246335,-0.062405254,-0.48789883,0.143305544,0.073036367,0.070304694,-0.069291511,0.515269133,Fail
3283,-0.339869343,276.2093985,2.196873904,0.042416405,14.4552167,0.120516703,-0.202941217,0.000843502,-0.022618494,-130.1595326,0.153789579,0.090323367,13.00898098,-0.043325874,0.006734705,,0.013139548,,-0.136881542,-33.08989636,0.178133659,-0.132445865,0.026840516,0.074904294,0.05388428,0.038884295,-13.0157901,-0.016174151,-1423.043756,-0.059756153,-0.007313972,0.042548706,0.159467865,-0.021839253,-0.349772588,-0.01611123,Success
3284,0.042594456,-1464.035168,-0.053690737,-0.01041816,-19.95925047,-0.314361551,-0.013803028,-0.000514455,-0.194125846,254.4524721,-0.16179102,-0.472858106,-24.61213954,0.083246787,-0.049702108,1.970201925,0.089272425,73.66782169,0.503769946,-0.187707094,-0.353796616,-0.015188588,0.09931584,-0.146185704,-0.011937131,0.252687889,-208.2466534,0.002434312,-219.3234998,-0.081502387,-0.771855316,0.145161048,0.064550609,0.034842601,0.11779082,1.345515752,Fail
3285,0.297338986,418.2836338,-6.971407854,0.034922678,-4.891811343,-0.175075818,-0.014028464,0.397887419,-0.03181762,-119.0646724,0.31226512,-2.287541028,-16.41864713,0.231179657,0.099830429,1.70315396,-0.165020232,30.4767183,1.383074957,-9.840997622,-0.516006233,0.177125005,-0.163633279,-0.170283507,0.007810927,1.071946429,263.0315084,-0.132076077,-2384.993193,0.000948435,-0.233802552,0.011426026,0.081934575,0.044011779,-1.574792736,0.374165824,Fail
3286,-0.727793992,337.9153111,4.71432642,0.007179642,-4.446585196,0.31265275,-0.195489334,-0.016733262,-0.200585298,-72.00252601,-0.128364146,-0.11241159,1.887950299,-0.136174466,-0.058474484,7.701138384,-0.153139733,-25.50575389,-0.098260353,-3.82160179,0.181349516,0.019772976,0.020966163,-0.003555905,-0.047954529,0.376784763,-238.6537602,0.134385662,326.4805422,-0.119591286,0.313697837,-0.26038181,-0.107252182,-0.01501891,-0.067317129,0.422432044,Fail
3287,-0.209192873,398.3938422,4.024602654,-0.269523416,5.25894132,-0.143511057,-0.080554248,0.062962258,0.117298809,-69.27848557,0.105382246,0.058757511,32.98064699,0.060932106,-0.053645662,1.779342941,-0.066300432,66.87804227,0.510929337,1.284993734,0.084603126,-0.150088413,-0.011547928,-0.163450758,0.03979603,-0.266187448,103.5482454,0.121423664,-2296.844023,0.100234041,0.146993722,-0.011003983,0.07581582,0.069975473,0.040637045,-0.356544012,Fail
3288,0.374553318,311.7044396,1.675928864,0.107435411,11.58209916,-0.108080454,0.108222079,-0.062809647,-0.124066144,-122.6814911,-0.290981476,-0.27583182,-0.450635242,0.04720421,-0.069511751,6.13666059,0.068530577,,0.339655812,22.73613453,-0.128530012,-0.081676187,-0.003258673,0.116016873,-0.042403522,0.337884472,538.0458964,0.027864453,-251.6809111,-0.049888344,-0.386014685,-0.111358505,-0.084584434,0.069243505,0.037934339,1.085971263,Fail
3289,0.263972412,462.4713609,6.352951008,0.005820423,-14.97244306,0.103629123,-0.239047799,-0.001080537,-0.095232269,71.50999056,-0.02199313,-0.143683147,9.920440725,-0.138182154,-0.046538462,12.85088524,0.060432203,21.03676361,-0.137904875,-4.436767177,0.270656396,0.126133138,0.083684147,-0.124768761,0.019321726,0.105098735,-146.1101258,-0.041193985,-2272.402628,0.026059524,-0.204531176,0.016415655,-0.23085351,-0.013044842,-0.263721744,0.120005888,Fail
3290,,-32.03798067,0.315895603,-0.027979528,-6.430436617,0.136034398,-0.090311148,0.058970106,0.327608431,-84.29694211,0.780380955,1.310998321,-13.14538923,-0.043917867,0.200005399,1.081983424,-0.189913531,,-0.392880004,3.186684475,0.853633835,0.008731588,-0.057808021,-0.149624201,0.0711598,-0.919011035,384.1910657,-0.003153079,-3193.924987,-0.075091952,0.863478626,-0.009217409,0.187693498,0.002020739,-0.039269691,-1.918301902,Fail
3291,-0.236992718,427.2606538,0.394345577,0.092203027,1.38900478,0.004035752,-0.022388267,-0.066728306,0.004386724,63.27680777,-0.642575998,-0.115119306,19.08985014,0.019320143,0.138865712,-0.717298287,0.092005881,790.1493105,0.077003351,10.56909505,-0.502931964,0.016657655,0.055505652,0.01268404,-0.152154476,0.033459665,-194.56652,0.017885233,-1783.289304,-0.006339623,-0.402024757,-0.041915872,-0.146491589,0.045615813,0.091275937,0.606035418,Fail
3292,0.080616504,371.6109627,5.786165161,-0.051501588,-8.315798343,0.09074408,-0.20219785,0.309865949,0.070032747,72.07730185,-0.272355398,-0.079741951,-7.733004309,-0.020205713,-0.191316984,-2.951493097,0.130287303,-60.45233549,0.044320222,-18.83082472,-0.224393488,0.316218668,0.028399795,0.008613736,-0.00224388,0.291486071,-155.8780533,0.08807381,1829.603651,-0.001313967,-0.117534493,0.146148358,-0.156844442,0.026288693,-0.059909665,0.470321681,Fail
3293,0.04633599,-921.1368854,-1.687287609,0.42650577,-24.84324937,-0.121771501,-0.100862399,-0.044454902,0.344126947,72.97352803,0.941498872,0.675662035,-10.43597146,0.147551812,0.036456661,1.587605698,-0.084022803,,0.178638403,17.68266582,0.978264331,-0.107422203,-0.25343154,-0.141567373,0.074867927,-0.689946491,-97.59928748,-0.065173102,-5067.17312,0.32040316,0.649632458,0.001050117,0.099380198,0.024478259,0.059327944,-1.154891484,Success
3294,0.045471795,-403.7758028,-3.278479369,0.059866034,1.485027083,-0.014035038,-0.092477081,1.069132752,-0.154358635,56.46982165,-0.081215253,-0.078451998,-12.09805295,-0.046318634,-0.002467919,0.271479145,0.118534095,30.0137229,0.269616651,-6.64035818,-0.202140853,0.557604853,-0.102771826,-0.002606027,0.026288938,0.616452573,-121.2889911,0.132378763,689.5198233,0.116029058,-0.42199756,-0.067812901,-0.284558885,-0.022152802,0.074735181,0.6883928,Fail
3295,-0.328897637,,6.48320008,0.030839628,-4.239549257,-0.148999273,-0.279166342,0.083546791,0.214076443,35.81441017,-0.276046506,0.520630647,26.33613619,-0.170604721,0.18276023,-7.830024687,-0.046123872,,-0.676264972,-7.633244892,0.131586627,-0.044652707,-0.091767437,-0.089975584,9.91E-05,-0.378352934,-8.858728612,-0.052507637,2883.204277,-0.054092493,0.638541093,0.072273696,-0.020693708,-0.021366919,-0.250795148,-1.22828121,Fail
3296,-0.246126072,344.2742665,2.166280785,-0.109235368,11.02803903,-0.374283645,-0.008432256,0.100014647,0.152339888,-44.42938498,-0.013953386,0.226703271,2.498396083,0.089466781,0.072733892,-4.253506847,0.048347901,28.14375584,0.479345731,10.44516024,-0.013386963,-0.051690857,0.006733856,0.053015249,0.023930449,-0.142202358,100.6111754,0.023166131,-8170.684879,0.090808883,-0.018588151,0.050568743,-0.057669733,0.028999173,-0.024584897,-0.344768848,Fail
3297,0.121722363,,-8.212857769,-0.00578923,19.19870972,-0.305611298,-0.282986108,0.111666592,0.064984424,-87.63743325,-0.079699516,0.083602717,-2.047928854,-0.107051906,0.030631347,2.569845739,-0.067597189,,-0.414837643,9.116423495,-0.272076273,0.032524348,0.103182595,0.018494048,0.040658741,-0.249882587,345.4036628,0.071625323,999.8670276,-0.094529492,0.008771435,0.028171362,0.006694055,-0.041867707,-0.241753606,-0.402244658,Fail
3298,0.539257694,185.2189443,12.84296401,-0.034680398,44.55577407,0.02359396,-0.23125426,-0.118784708,0.003295872,-81.0883454,-0.044423408,-0.320771125,-0.546463388,-0.077817267,0.152747288,2.383605423,-0.17219607,-53.01776268,-0.409144194,7.419429835,0.086052166,0.119457532,-0.1189208,0.001275489,-0.046743303,0.171801093,66.40014934,-0.055824889,-2785.238646,-0.046751412,0.02272459,-0.04771288,0.294515885,-0.012693191,0.194154927,-0.262321923,Fail
3299,-0.544636979,1049.510489,2.207238749,-0.083893672,8.606015836,0.20299782,-0.36220579,0.170912319,-0.043596949,-98.93059026,0.34352021,0.366843669,38.63469079,-0.082480246,-0.162785961,-0.822936812,0.137685958,105.3434622,-0.242487919,26.05653547,0.606279062,-0.04412866,0.00192308,-0.171736185,-0.003362445,0.00983188,-145.3201479,0.170007121,2635.847843,-0.196137818,0.481246526,0.081993298,0.871945024,0.02542363,-0.34689366,-0.00563664,Success
3300,-0.177109235,-299.9038069,-2.489174759,-0.160563815,-11.66481038,-0.050984329,-0.307132023,0.056245857,0.288611889,12.33900986,0.236840555,0.54517183,-6.204694293,-0.023019882,-0.128094427,-8.50007654,0.046541033,93.73455653,-0.080479035,-23.68600531,0.307783043,-0.083633907,-0.017876871,0.040677114,0.047939505,-0.308001568,606.6089713,0.017783529,-708.650977,-0.039812499,0.507984481,-0.049807463,-0.023966236,-0.011769889,-0.098736987,-0.805108184,Fail
3301,0.081531318,440.9727703,5.023008755,0.113251819,-28.75469051,0.081561178,-0.129421263,-0.024024764,0.124370915,120.7278576,0.307686296,0.418347132,-9.652119704,0.038250597,0.036822916,-3.537371539,0.064032798,,0.17789944,2.151842078,0.231541663,0.007521494,-0.014302664,0.031611731,0.024970346,-0.142018581,56.96999236,0.069469088,1900.446051,-0.003946179,0.303178823,-0.019569766,0.271717402,0.042510312,-0.196427042,-0.332267318,Fail
3302,0.724352504,-200.5538363,-6.168154415,-0.844643787,9.616135227,-0.402327303,0.069348156,-0.151800943,-0.232707903,64.28941438,-0.240991165,-0.307028705,12.22243727,-0.077621227,0.013434607,-2.946094341,-0.180080461,-41.67897717,0.045168131,12.69011303,-0.356859594,-0.119258387,0.060765458,-0.140374614,-0.071374633,0.272655964,212.1147324,0.039219813,4251.615853,0.921723974,-0.327634895,-0.014361653,-0.156621521,-0.013535393,-0.193689614,0.303950908,Fail
3303,1.526138264,-270.2360552,-0.129629371,-0.07753397,-3.16013165,-0.49336864,0.043176517,0.137711224,0.177172976,96.85927264,0.230025638,0.263266332,4.632068472,0.058789141,0.02000814,6.566550503,0.081290103,,0.095811299,-17.34634436,-0.236727681,-0.044436245,0.069895274,-0.179525591,0.115799762,-0.37688466,-173.4000619,-0.056463977,-3139.212486,-0.108458126,0.208973043,0.119449503,-0.430842006,-0.001457126,-0.210899879,-0.640239584,Fail
3304,0.285145311,163.111996,-0.005394748,0.039722771,25.67735468,-0.024538578,-0.080115232,0.122319059,-0.003288762,-152.1464547,0.19655716,-0.006805941,7.806799665,0.020116521,-0.016092123,3.953739385,0.138838536,,-0.014458776,-6.892327285,0.17591335,-0.103157456,0.055732674,-0.050441781,0.007807942,-0.134800692,-78.82312016,0.046976079,2715.443311,0.013890679,0.124596469,0.083169717,-0.04993597,0.053252027,-0.286353376,-0.031219742,Fail
3305,0.3538169,224.3175256,1.961911758,1.41779366,-1.655311718,0.006814194,0.061259383,-1.300961331,-0.126279335,-70.4944152,0.155982167,-0.449432534,-29.63084241,0.098001633,0.056084158,5.143019465,0.003363352,-16.80360158,0.366925995,-22.99950447,0.312609324,-0.553791648,0.272192892,-0.166861789,0.013559679,-0.788223729,131.2768783,-0.134356283,-3106.001091,-1.954809469,0.183575358,0.050502086,-0.019418365,-0.000180783,-0.721887266,0.291627453,Fail
3306,0.712608802,-139.7349482,-0.711982316,0.115929422,3.581136539,-0.449363723,-0.024808167,0.038751216,-0.021111639,46.77939235,-0.181269908,-0.386206271,-14.22396712,-0.109002281,-0.02005423,3.712849931,-0.159269665,78.03880353,-0.45572909,-10.37143201,-0.511150257,0.077772599,0.028135418,0.119494441,-0.024909604,0.229801725,-144.4537503,-0.055405225,2693.942824,-0.019714858,-0.104729119,-0.008536365,-0.07318577,0.020564831,-0.261641525,0.433607574,Fail
3307,0.087553729,193.9929965,2.426869353,-0.097014486,-10.74339012,-0.161114604,-0.542616526,-0.205337229,-0.19762656,-10.74024663,-0.268705348,-0.460707691,21.90939905,0.004617425,-0.045719805,8.964306142,-0.089466168,149.2688662,0.262142844,-4.430181583,-0.111969951,-0.224126459,0.003713714,-0.04385527,0.004811353,0.267203989,220.4197425,-0.070959569,7599.059685,0.040925524,-0.348428455,-0.053679852,-0.157142356,-0.004825235,-0.12916114,0.728491799,Fail
3308,0.017301073,346.7851969,2.335517355,0.000532111,6.958054993,-0.128928635,-0.131848406,0.220309423,-0.136260204,19.15773067,0.202581099,-0.530220444,4.235282061,-0.045907147,0.02656269,3.736699969,-0.026786669,,0.132003765,-6.40370867,0.269472623,0.068709214,0.047377716,-0.080199456,-0.014888524,0.377717869,251.4056661,0.050206453,3724.334776,-0.033816083,-0.213065905,-0.048834679,-0.228560924,-0.002852819,-0.390909961,0.672054634,Fail
3309,0.074672688,198.0595773,2.66732003,-0.011663269,27.28667256,-0.284784463,-0.106041485,0.131767068,0.009881494,148.1090684,0.091154181,0.074982324,-15.5691621,-0.050815271,-0.053190645,4.29667351,-0.076737607,0.148396482,-0.167271219,7.150406882,-0.226832415,0.026908201,0.08255615,-0.080608397,-0.00187862,-0.075289097,-319.7282183,0.060253339,-3717.313742,-0.159910495,0.098886706,0.046931709,0.077129108,0.053186033,-0.111934838,-0.306507939,Fail
3310,0.276510669,168.4962672,1.405602922,-0.061515743,4.244489023,0.108433679,0.0883863,-0.026432182,-0.054651884,151.8043679,-0.304558674,-0.011964256,-7.819865606,-0.084352682,0.026436523,0.067431142,0.042765223,,-0.532410987,17.35742215,0.011306604,0.166006325,0.043523148,0.117785779,-0.009061232,-0.189049827,-47.96190651,-0.047891703,1981.87669,0.014513477,-0.021692052,0.105511496,0.011032771,-0.005695888,-0.270473161,-0.299989673,Fail
3311,-0.00877819,-80.95635546,-3.470112594,-0.083643454,18.35832884,-0.131044699,-0.17751173,0.193513344,0.167290356,-12.13168779,0.159381659,0.446735047,18.70229792,0.000591902,0.078161787,5.227097098,0.10561133,,-0.016483207,17.2051974,-0.067211876,0.072523523,-0.057535994,-0.026953251,0.036344712,-0.406257541,57.53086229,0.087148142,834.6623256,0.014187026,0.304594242,0.132541783,-0.235396184,0.020689961,-0.098860121,-0.769928033,Fail
3312,0.563864717,-780.1432763,1.09275864,-0.075736946,-12.58004588,-0.225849866,-0.239890894,0.026912589,-0.005443056,-22.00241228,-0.071910625,-0.181899299,13.77153446,0.013065423,-0.028040889,-3.129011216,-0.022614042,126.9009337,0.039124746,2.374900197,-0.040173466,-0.052523152,0.020937053,-0.002408465,0.000127657,-0.029646364,14.62092244,-0.061433842,-483.2723524,0.072460491,-0.15990402,0.083256244,-0.274481243,0.005089301,-0.149736422,0.167069463,Fail
3313,-0.673844452,238.0554444,-8.164065122,0.100971405,-17.41604463,-0.312748258,-0.188345237,-0.043404096,0.037453549,-48.02897287,0.712442094,0.318096258,32.37158444,-0.204891567,-0.310312822,8.627606533,-0.216902203,-95.75184362,-0.941662277,14.20345286,0.144594544,-0.191675154,0.057380277,-0.292790069,-0.001070492,-0.156824681,-457.9165726,-0.061544183,-4325.802119,0.151762562,0.401826719,0.033944987,0.037613281,-0.029847945,-0.041149596,-0.880048941,Success
3314,-0.11212349,425.0987298,9.938360448,-0.079445136,4.431352558,0.04046087,0.069029107,-0.014635567,-0.019737078,234.9614156,0.442767997,0.142634215,13.09278176,0.055283055,-0.217277285,-5.91992682,0.194356771,1450.228255,0.493791546,-11.5682066,0.386531316,0.001528383,0.033150335,0.05146646,0.060477152,0.189463637,-69.03429648,0.04859004,494.6145115,-0.128146268,0.286646901,-0.185808874,-0.185219315,0.056014861,0.107577096,0.123973171,Fail
3315,-2.455299705,-129.2435463,-3.967003847,0.025898784,19.23219272,0.165040813,-0.240291501,-0.060543609,-0.097419264,168.6705798,-0.207084152,-0.098963986,-17.42310212,-0.118853903,-0.047702835,8.284360117,-0.052026454,-116.6900452,-0.129710109,-1.368534153,0.154440295,0.051645481,-0.051782519,-0.010120633,-0.019261876,0.111909052,98.66151316,0.062243902,5195.943398,-0.135044095,-0.170722096,-0.101300037,0.394802294,-0.098075366,-0.027156708,0.053764889,Success
3316,0.64572416,173.1838436,-5.805640912,0.097309645,3.867347387,-0.443859994,-0.374710399,-0.020951805,-0.080180257,-94.62507197,0.279581942,-0.327867638,-2.298738999,-0.125573963,-0.050018554,-0.679391104,0.014322509,,-0.412360005,-4.204963022,-0.525962486,0.065941787,-0.093499585,-0.100062978,0.023399595,0.110950099,223.9209687,0.030932039,-1030.715333,-0.11727496,-0.136553941,-0.018832118,-0.298340654,0.001141518,0.067379179,-0.238783456,Fail
3317,0.748063076,-124.5064623,-1.125008763,0.024771443,,-0.410262702,0.050424847,0.055808272,-0.108253064,,0.1027469,0.266488006,,-0.134392269,-0.125714795,-2.44517238,0.156539854,-9.846426785,-0.561408345,,-0.049360424,0.144818258,0.041303797,0.049466069,0.016702922,-0.102174995,117.3563968,-0.003207675,-1558.091841,-0.078764932,0.14297394,0.181593534,-0.36982015,-0.005723306,-0.337415136,-0.426486514,Fail
3318,-0.000605905,-299.847035,4.742155873,-0.665201035,-7.637777353,-0.232176541,-0.242902344,0.038018055,-0.161833636,-65.43022464,0.100112895,-0.307396769,19.60220008,-0.165400664,0.061855408,5.649559218,-0.131732495,64.17440771,-0.322092684,-8.945047972,-0.098313871,0.033334327,0.018377809,-0.005672104,0.013817046,0.315672466,298.3893622,0.070124594,-1402.687399,0.774676094,-0.083053675,-0.042039532,-0.076629017,-0.002585905,0.025516335,0.134838781,Fail
3319,0.028412388,350.8197516,2.443279861,0.110060478,-18.79776954,0.066842663,-0.00760538,-0.030726265,-0.199204885,70.95472407,-0.199446143,-0.486918781,-9.801541888,0.116779059,-0.067436012,-1.546482439,-0.105720863,32.44956287,0.450525808,-2.472326399,-0.563810477,0.065900945,0.072328837,-0.080440905,0.03813008,0.408903079,-91.13885311,0.050687007,-3398.412895,0.015378885,-0.398606251,-0.064695605,0.029556982,0.041712486,-0.167950421,1.072251402,Fail
3320,-0.410439164,14.82573737,0.496775178,-0.03094391,-17.86683068,0.097407665,-0.23691415,-0.054657401,0.238368889,-5.406140994,0.619658362,0.479117037,-6.087061966,0.012183732,-0.026995013,3.860373099,0.12017119,,0.177371877,25.58874245,0.643824465,-0.115887081,-0.008172791,-0.034683758,0.029506811,-0.296062285,285.6459353,-0.063906612,-1286.080156,-0.122484484,0.288409778,-0.031667025,-0.098368033,-0.007176044,-0.154183436,-0.533602076,Fail
3321,0.080993321,592.8927239,0.778309139,-0.029844575,12.89169003,-0.041875902,-0.114539687,0.004603244,-0.049628346,31.97986949,0.09258533,0.433987808,-7.47118279,-0.113143743,-0.000560559,-7.008944375,-0.015098885,,-0.331550802,1.972143797,0.255715803,-0.098741985,-0.042137826,0.056293506,0.000704915,-0.116824837,111.7207773,0.012376578,-1862.59133,-0.123855192,0.348494884,-0.051714633,-0.133796387,-0.018172876,-0.131535273,-0.57013935,Fail
3322,0.098378515,563.7521857,3.366585133,-0.293360738,-0.662248082,-0.331951522,-0.147843837,0.02229747,0.206665674,-16.80601685,0.524298268,0.650071204,-14.64007016,0.118356569,0.092198502,4.334113451,0.022130363,148.7821434,0.457534816,-23.64582328,0.599722902,-0.099890158,-0.083353361,-0.017501597,0.049713686,-0.634788162,-92.54955148,0.00869605,-2482.479734,0.144454633,0.388724123,0.046114206,0.01492319,0.075687488,-0.011042915,-0.921966005,Fail
3323,0.294660107,211.9492687,-3.355309757,-0.225408274,-0.580468064,-0.016143272,-0.05672738,-0.032751663,0.115126431,-125.8949276,0.329734366,0.459793998,6.697250782,-0.101854136,0.012130011,0.3216613,-0.058155908,-2.250887592,-0.249885999,20.40304001,0.374572036,-0.09532885,-0.001444207,-0.070982818,-0.000629627,-0.131077636,171.8403771,-0.007305912,4963.561689,0.132932822,0.409212108,-0.084497771,-0.00626338,0.03901421,-0.059639503,-0.484745075,Fail
3324,0.811840605,-176.5527323,-1.193086353,0.116839187,-11.10632552,-0.310554156,-0.259949007,-0.017433503,-0.157380103,45.29033816,-0.320768005,-0.142887144,9.120132585,-0.072951535,-0.017916641,4.897484243,0.077700728,-8.430544236,0.023254142,4.912320375,-0.505799178,-0.075722411,-0.025769532,-0.092007427,-0.005262526,0.041764919,-351.8997303,0.098621576,28.1387852,-0.03150522,-0.306154644,0.014895491,-0.014541046,0.008325955,0.071728146,0.229850374,Fail
3325,-0.2654083,644.9304609,-5.329655107,-0.060263753,-3.266117573,-0.212992322,-0.0366238,0.048870186,0.005694211,86.42210706,0.729074064,-0.170422211,-13.88357749,0.249040986,-0.286679916,-1.912885162,-0.100757495,43.24481795,0.489312231,-10.52900075,-0.707212169,0.000711335,0.072353039,-0.017401348,0.039844254,-0.351854405,-94.95530987,-0.125189052,7449.941495,-0.018034139,-0.304656211,-0.131681573,-0.292154631,-0.081652947,-0.156664786,0.179185442,Fail
3326,0.102075681,826.6402082,1.41977849,0.047355033,,-0.269257613,0.338711704,0.026513066,-0.198166789,,-0.607123997,0.228501813,,-0.058430096,0.077182881,-1.045729089,0.108554752,,-0.64148886,,-0.421736442,-0.160947054,-0.029698851,-0.051956371,-0.070101685,-0.005162526,-87.97555702,0.056269872,3066.527992,0.026432573,0.179604933,0.025285168,0.008548513,-0.012793339,-0.041708657,-0.650736893,Fail
3327,-0.826865334,198.6780155,-3.341732545,0.066415836,-11.09985431,-0.044405054,2.322750725,-0.095744433,0.951027639,-15.76968674,-0.286363138,0.558386261,14.7404393,-0.46093052,0.196119079,,0.008131622,,1.84232522,31.9597673,0.059083896,-0.09662756,-0.07960131,-0.140698366,-1.991595669,-0.6416214,,0.203627712,,-0.218356518,0.009872925,0.166757751,0.076094494,-0.049336524,0.377442571,-0.90783903,Success
3328,0.152465319,-144.3425765,-6.775146926,0.092414124,-17.99960076,0.054492757,-0.174255018,-0.072996393,-0.023418924,-2.885180375,-0.07593558,-0.588245022,4.21581292,0.009564909,0.017376648,-1.63554536,0.172821057,,0.444442032,12.1117238,-0.127525363,-0.019612011,0.121351242,0.048161363,-0.018102792,0.362998542,247.5679363,0.014503772,1560.565182,-0.013196945,-0.535895149,0.018563238,0.021635829,-0.008106819,-0.165412598,0.837843273,Fail
3329,0.323350978,-19.91295872,-0.405860922,-0.067012451,5.802413912,-0.288119007,-0.222324557,0.029458529,-0.125469988,-24.53601403,-0.162181468,-0.04107675,-11.56102798,-0.001885065,-0.05768039,1.080311109,-0.165684212,-3.719817065,-0.334529245,-12.85687172,-0.103200214,0.031621248,-0.036079558,-0.115841859,-0.008437618,0.001644207,-4.867104058,-0.020538562,20.86116086,0.082981392,-0.135379254,0.073003558,-0.273054951,-0.036476602,-0.215047163,0.013643014,Fail
3330,-0.134810747,-50.80426881,-3.128680778,0.000988809,1.949765003,-0.375525441,0.02927786,0.096223115,-0.055895829,-59.39969234,-0.201282922,-0.350417678,-15.26654551,-0.034275313,0.029322564,0.751837265,0.136500458,12.91019751,0.073211816,-4.058513637,-0.087904099,0.105563363,-0.022115913,-0.084856689,-0.038655654,0.088613824,460.8191846,-0.062237735,-986.5752088,0.113497094,-0.385490683,0.045626172,-0.100978264,-0.041370763,-0.161460212,0.55051418,Fail
3331,0.875304187,,-4.910204109,0.104259818,36.98888475,-0.657622607,-0.05411736,0.069750993,0.074744264,-128.1918435,-0.196260732,-0.371726547,29.22551149,-0.006775127,0.047574562,1.838282253,0.074685709,81.01444436,0.278989599,-14.26137434,-0.170226325,-0.009268377,0.075187154,-0.137753692,-0.02411912,0.308716941,145.7252487,-0.003893061,-4430.465525,-0.084165999,-0.617733932,0.080665552,-0.180768746,0.03528629,0.001785123,0.805624126,Success
3332,0.374751596,842.5920723,6.308147643,-0.073034523,16.37874314,-0.21322632,-0.137766355,0.090275691,0.487873061,108.2517422,0.216502752,0.428593478,18.5168219,0.174246371,-0.020635644,-1.746852385,0.096250055,,0.53174975,14.04163404,0.406725535,-0.117487335,-0.060466468,-0.242631064,0.081996754,-0.560075591,-191.7479536,-0.02061755,-98.45245455,0.040093581,0.175196212,0.103164327,0.172746106,0.037191355,-0.167450748,-0.844780438,Fail
3333,0.889162816,72.27973537,-7.319932822,0.056593993,3.922274806,-0.324834123,0.128928848,0.041736728,0.029557432,-196.5260039,-0.144417241,-0.212357927,-15.34415578,0.079579715,0.047463446,-0.010646155,-0.054298247,,0.054138163,-0.828025603,-0.496046678,0.026646095,0.061619882,-0.001943903,-0.001386947,-0.013430825,26.33147591,-0.017631052,-5562.860488,-0.146023536,-0.256539318,0.082561079,-0.029746985,0.000421882,-0.106552553,0.276128012,Fail
